holder_id,target_id,label
4662,93,1
2749,146,-1
11066,441,-1
6097,50,1
7509,986,-1
4470,16,1
3115,1665,1
4348,1076,1
9370,529,-1
5134,5,1
1958,829,1
11480,85,1
12677,878,-1
3626,232,1
11481,1537,1
3243,1445,1
8139,865,1
2509,1563,1
5964,124,1
4735,89,1
11600,222,1
8862,21,-1
12757,541,-1
6541,739,1
3610,136,1
8999,752,1
11504,1070,1
11504,543,1
8817,466,1
11361,316,-1
3536,47,1
7287,316,-1
12487,865,1
6592,739,1
11704,517,1
5803,1602,1
9410,1090,1
9098,238,1
1879,179,1
9602,889,-1
8230,191,1
2105,1607,-1
3113,640,-1
3006,280,1
3416,24,1
10722,182,1
12502,50,1
12455,11,1
4646,92,1
2247,92,1
7593,50,1
4882,3,1
11251,538,1
11865,118,1
7266,39,1
12465,464,1
6263,252,-1
7236,642,1
7621,87,1
3031,449,1
12057,453,-1
2452,1643,1
6023,81,1
10826,1127,1
6969,264,-1
7382,244,1
5832,161,1
10735,1567,1
8489,801,1
6102,7,1
4482,619,-1
5182,1034,-1
7532,251,1
12447,387,1
3258,5,1
11342,4,1
7708,136,1
7029,93,1
5638,18,1
7165,170,1
12241,332,1
7925,13,-1
9397,438,1
5031,53,1
3551,669,1
11251,44,1
11251,98,1
2852,50,-1
7258,333,-1
7258,256,-1
3350,94,1
11281,329,1
4803,86,1
5758,332,1
8876,5,-1
3389,369,1
7287,24,1
4960,407,-1
12727,1043,1
4256,396,1
2536,207,1
2536,538,1
2126,898,1
6102,304,1
3314,304,1
5105,41,1
11540,424,1
5459,1337,1
2771,36,1
6181,141,1
2289,146,1
2289,14,1
2289,1245,1
2289,122,1
11769,62,1
10161,61,1
2697,608,1
10605,1588,1
2443,849,1
6864,459,-1
2911,1245,1
5700,290,1
9326,451,1
7507,1014,1
4412,36,1
1879,379,1
4586,50,1
6236,768,-1
11929,545,1
5949,882,1
2698,36,1
9474,1121,1
10965,36,1
1974,1507,1
10694,177,1
11608,1563,-1
11065,260,1
11657,208,1
2297,104,1
2322,538,1
11272,668,1
7033,668,1
6707,258,1
12471,14,-1
5052,467,1
8257,445,1
4315,270,1
11359,739,1
4805,277,1
5724,1014,1
4985,54,1
11124,147,1
2701,820,1
2924,865,1
8606,1170,1
3122,1651,1
3000,11,1
10105,1621,1
2104,762,1
3785,13,1
3556,573,-1
3810,1465,1
4069,865,1
5329,855,-1
3347,117,1
2609,849,1
6102,298,1
6909,371,-1
10888,298,1
2242,298,1
7564,335,1
3970,1127,1
2267,151,1
3972,190,1
12561,1275,1
3376,126,1
5241,350,1
10338,1139,1
2272,282,1
3538,105,1
6650,940,1
10862,1337,1
10806,58,1
3661,206,1
5832,58,1
6718,58,1
5378,45,1
6819,126,1
2481,98,1
4217,412,1
1879,633,1
6969,115,1
1842,124,1
4570,152,-1
11052,316,1
5485,261,1
5275,1275,1
7981,1141,1
3481,320,-1
6146,62,1
3298,185,1
4759,134,1
2698,5,1
6187,180,1
10687,1024,1
8171,1432,1
10820,1074,1
2391,1327,1
6511,83,-1
6362,799,-1
5350,113,1
2779,22,1
3706,41,1
12538,68,-1
7556,117,-1
4605,65,1
6360,934,1
4978,115,-1
7413,822,1
4729,5,1
2480,273,1
4062,124,1
11643,232,1
4412,6,1
5856,105,1
5672,1185,1
10645,255,1
4690,373,1
10471,1074,1
4576,1241,1
6801,45,-1
5407,590,1
5389,739,1
2913,49,1
5237,18,1
4397,791,1
7981,251,1
1788,136,1
6035,849,1
3126,33,-1
6634,1170,1
3040,5,1
12778,1222,1
6426,116,1
11952,114,1
4132,266,1
11276,145,1
10613,177,1
3015,565,1
11361,126,1
5720,699,1
11153,5,1
6581,92,1
7019,17,1
5269,340,-1
12771,1687,1
3244,1222,1
10735,76,-1
10638,1036,1
3347,167,1
5795,388,-1
8185,669,1
3190,940,1
5957,12,1
5957,1491,1
10325,722,1
10340,1228,-1
6923,62,1
3870,994,-1
3423,1665,1
5914,45,1
5308,119,1
5914,1108,1
6522,1009,1
10888,274,1
5249,274,1
2852,525,-1
6890,386,1
5516,17,1
4285,1337,1
4568,241,1
11540,299,1
11297,230,1
6134,1311,1
7820,47,1
3545,179,1
7680,354,1
4010,739,-1
12476,1469,1
6355,439,-1
3050,76,1
6151,105,1
3197,739,1
11219,799,-1
2693,20,1
7586,14,1
2238,269,1
4975,85,1
4403,16,-1
7132,20,1
10888,48,1
6816,1587,1
5957,48,1
12660,35,1
12660,122,1
7512,1120,1
11297,672,1
11435,676,1
6079,693,1
2985,158,1
2583,11,-1
8371,1014,1
3469,1071,1
7017,1337,1
7017,354,1
5137,179,1
2613,8,1
11759,177,1
11368,669,1
11368,106,1
4192,236,1
5087,223,1
4882,344,-1
3191,106,1
6716,542,1
9715,376,1
4996,215,1
4996,402,1
4996,714,1
3739,178,-1
9910,525,-1
5928,57,1
5091,1424,1
4704,189,1
6578,189,1
5519,116,1
3012,1249,-1
2238,67,1
2238,357,1
6802,1200,1
7659,17,1
2675,1061,1
9450,88,1
10888,551,1
10888,208,1
10500,782,1
9112,186,1
3594,762,1
4217,88,1
2244,551,1
2244,208,1
3186,1192,1
7845,622,1
6777,150,1
7659,170,1
6285,146,1
5182,444,-1
5960,378,1
9881,551,1
5078,855,1
6272,27,1
6666,1618,1
9498,122,1
2617,447,-1
12731,997,1
12731,470,1
12731,33,1
11268,316,1
5286,799,-1
11543,205,1
12609,461,1
6913,215,1
3347,565,1
8320,1245,1
5364,1327,1
5520,505,1
4389,273,1
2749,445,1
1733,519,1
11286,945,-1
12592,733,1
2748,118,1
2705,1044,1
7415,470,-1
4379,93,1
4357,669,1
5414,205,1
11752,12,-1
2318,527,1
4244,238,-1
5957,20,1
2319,4,1
6212,118,1
5637,295,-1
7460,470,1
6136,136,1
10469,357,1
5186,16,1
11679,236,1
5676,1394,1
6116,298,-1
10936,988,1
12526,1014,-1
10420,1540,1
11920,12,1
9507,172,1
6596,1485,-1
6818,76,1
6968,24,-1
3537,1390,1
9797,329,-1
11813,295,1
6818,253,1
11628,364,1
11521,684,1
4599,258,1
5605,364,1
4017,660,1
11884,185,1
12577,575,-1
6595,954,-1
7723,54,1
5200,1,-1
12539,1187,1
12339,6,1
7768,5,1
5030,398,1
1795,575,1
5249,398,1
2971,223,1
5318,1563,1
7725,221,1
12747,574,1
7060,1390,1
7727,1487,1
7775,672,1
7770,662,1
7746,947,1
7826,8,1
7766,1014,1
7767,1233,1
2083,146,1
7864,161,1
7800,244,1
7800,426,1
7800,660,1
7849,197,1
2294,429,1
7800,13,1
7816,46,1
7752,1642,1
1815,78,1
4644,8,1
2294,1576,1
11995,1498,1
7798,21,1
11976,25,1
7798,1599,1
7827,516,1
4535,493,1
4535,912,1
4535,1044,1
7849,8,1
7848,1200,1
7746,1308,1
7791,831,1
12604,110,-1
7812,14,1
7739,551,1
2289,493,1
12088,1180,1
11975,230,1
7777,145,1
7816,253,1
8055,7,1
7890,648,1
8551,231,1
3133,1014,1
8349,1189,1
7783,8,1
7836,1169,1
8073,124,1
11983,922,1
7989,587,1
7797,136,1
7824,1682,1
7767,885,1
7790,1463,1
7808,178,1
7889,580,-1
5894,859,1
7965,76,1
8177,890,1
8177,1590,1
7986,934,1
5651,226,1
8033,1023,1
7965,470,1
8079,166,1
8082,249,1
7791,92,1
7918,66,1
7879,502,1
10863,805,1
11995,873,1
11986,489,1
5595,741,1
8349,801,1
8035,8,1
8371,178,1
7937,102,1
12753,232,1
7903,47,1
8197,537,1
7922,235,1
7916,215,1
11990,1365,1
11994,7,1
7751,1400,1
7930,259,1
12006,1444,1
7901,253,1
7761,50,1
7866,1170,1
8685,156,1
12606,139,1
8029,81,1
7839,904,1
7781,92,1
8096,1690,1
8035,438,1
4565,92,1
6590,1633,1
1735,81,1
7913,824,1
7043,81,1
3237,1207,1
7857,215,1
8035,185,1
8059,493,1
8555,81,1
7899,1198,1
7490,81,1
7937,15,1
11999,174,1
7870,1224,1
7901,1165,1
4647,81,1
5126,507,1
12000,32,1
11999,71,1
7793,1101,1
7772,179,1
7864,469,1
7943,317,1
11995,1044,1
11996,398,1
11989,198,1
11989,639,1
7901,227,1
8717,40,1
7927,362,1
7931,119,1
8090,156,1
8323,273,1
12514,468,1
7924,136,1
10254,104,1
8096,505,1
7873,493,1
11201,1390,1
10539,10,-1
7931,720,1
7863,856,1
7751,1134,1
7824,616,1
8111,216,1
8111,71,1
11989,454,1
11989,1393,1
5284,91,1
3123,970,-1
7995,1170,1
8130,651,1
8130,907,1
8020,1474,1
8349,126,1
12013,22,1
8048,388,1
7793,168,1
7962,1531,1
8002,1341,1
7018,1195,1
11986,197,1
12630,233,1
8074,449,1
11338,4,1
8085,1071,1
7763,197,1
8173,5,1
3165,1071,-1
12044,5,1
12188,1712,1
7810,4,1
7751,527,1
8048,92,1
8063,339,1
8048,66,1
4520,180,1
8055,843,1
8349,1682,1
9089,25,1
12019,431,1
12607,358,1
12094,1696,1
12148,100,1
12019,547,1
8502,168,1
12596,1721,-1
11432,1670,1
8113,570,1
7863,268,1
11202,174,1
8442,66,1
12610,223,1
12094,61,1
10985,505,1
8067,181,-1
8079,251,1
8086,566,1
8017,152,1
7919,117,1
7913,249,1
12617,316,1
7560,136,1
7864,10,1
8163,601,1
8100,1456,1
7951,434,1
8500,805,1
8284,384,1
8183,457,1
8502,195,1
5746,1601,1
8131,89,1
8301,792,1
12754,785,-1
7879,1635,1
2936,393,1
3268,22,1
8060,799,1
8060,145,1
7170,168,1
7832,814,1
8341,1134,1
8144,387,1
8144,1104,1
6984,400,1
6751,162,1
8033,736,1
8082,136,1
7904,1418,1
8139,92,1
7987,304,1
8207,624,1
8207,410,1
11300,218,1
8155,1584,1
8340,92,1
11773,480,1
8020,386,1
8176,692,1
7987,85,1
7449,976,1
5819,233,1
7818,1126,1
11888,660,1
8281,1467,1
8080,120,1
11202,1435,1
12618,1017,1
8442,10,1
8129,1320,1
12071,1445,1
10992,1126,-1
8228,48,1
7987,706,1
4283,304,1
8243,7,1
8243,71,1
10992,879,-1
8585,66,1
8154,1015,-1
8273,536,1
8633,998,1
8308,18,1
8158,872,1
8460,14,1
8157,601,1
8161,1461,1
9208,63,1
8258,237,1
8380,320,1
8263,1187,1
6751,1323,1
12753,427,1
8080,596,1
8080,612,1
8284,1589,1
8897,114,1
8585,7,1
8207,54,1
8156,386,1
8797,5,1
12067,30,1
8096,1014,1
8126,882,1
7432,1021,1
12054,775,1
5125,39,1
7149,775,1
7197,51,1
8284,712,1
8538,89,1
8287,24,1
12067,54,1
8826,223,1
2136,505,1
4670,362,1
8249,1021,1
4114,1359,1
7912,33,1
8340,124,-1
11752,1045,1
12026,251,1
6877,452,1
6877,1667,1
8284,253,1
7724,1235,1
8208,1392,1
8060,619,1
7987,862,1
8063,66,1
9250,431,1
8380,582,1
8101,233,1
12073,129,1
8333,695,1
12053,845,1
12004,730,1
8090,5,1
8036,126,1
8270,355,1
8333,253,1
9652,47,1
8335,32,1
8123,796,1
8270,258,1
8377,254,-1
8794,258,1
7149,102,1
12135,61,1
12623,126,1
7852,91,1
8304,5,1
12620,405,1
8405,982,1
8082,25,1
8548,41,1
5092,739,1
8380,33,-1
8353,139,1
8353,129,1
8525,856,1
7913,651,1
8207,378,1
12756,651,1
9527,37,1
8555,674,1
8413,113,1
12632,1483,1
7581,364,1
8319,660,1
8257,278,1
8480,365,1
8633,66,1
8380,85,1
4079,67,1
5543,670,1
9108,1153,1
8986,141,1
8460,280,1
8535,76,1
8215,22,1
8082,96,1
8082,316,1
11982,52,1
6573,983,1
8377,910,-1
8101,1165,1
12070,1531,1
8126,39,1
8585,565,1
8240,118,1
8477,90,1
8449,766,1
8239,85,1
10829,1200,1
12027,1095,1
9095,850,1
8472,230,1
12620,701,1
8394,118,1
8371,27,1
8584,146,-1
8491,161,1
11891,670,1
8881,116,1
8380,13,1
11472,1710,1
8492,1692,1
5542,215,1
11984,1462,1
8492,206,1
6251,136,1
8084,1009,1
11727,1,1
8472,54,1
8472,17,1
2223,752,1
12038,122,1
3149,524,-1
8547,118,1
12078,12,1
8346,116,1
5247,752,1
8010,251,1
8533,140,1
9324,786,1
8625,1462,1
8625,453,1
8556,799,-1
12095,551,1
8440,5,1
8490,37,1
4227,244,1
12631,736,1
7869,418,1
7869,247,1
7869,145,1
12628,384,1
8218,47,1
8589,33,1
8630,660,1
8487,1170,1
8589,14,1
8910,1319,1
8627,251,1
8756,799,1
8590,1088,1
8480,346,1
8211,277,1
8590,117,1
8208,163,1
12106,251,1
11648,1085,1
8195,68,1
12156,23,-1
12628,5,1
12207,223,1
8591,34,1
8564,461,1
8566,251,1
8126,137,1
8602,4,1
8296,91,1
12086,602,1
12629,580,1
8591,12,1
8557,1500,1
8491,993,1
7913,445,1
8589,161,1
8978,931,1
8374,260,1
8603,468,1
8701,506,1
12691,976,1
12649,66,-1
8589,1091,1
12119,456,1
8701,349,1
8474,215,1
12135,472,1
7577,142,1
8380,1505,1
2253,1385,1
8525,30,-1
8090,360,1
11980,42,1
8157,159,1
7941,1367,1
7962,6,1
9044,46,1
12106,91,1
12095,119,1
6424,1510,1
8644,963,1
8349,53,1
8089,1025,1
8593,566,1
8380,7,1
11804,86,1
7498,546,1
12614,1045,1
12787,1204,1
12021,126,1
8456,174,1
2092,494,1
8761,146,1
9099,89,1
7870,114,1
8701,341,1
8817,18,1
8765,395,1
7596,54,1
9195,464,1
8700,739,1
8433,509,1
8260,251,1
8721,59,1
12630,1576,1
4892,1282,1
8807,132,1
8319,161,1
2793,1121,1
8778,60,1
8237,378,1
7852,472,1
9809,175,1
3876,460,1
2443,386,1
7987,346,1
8848,645,1
12755,112,1
8067,1077,1
5768,1159,1
9280,1144,1
8667,649,1
12060,181,1
8873,25,1
7983,119,1
8941,611,1
8848,340,1
10065,1650,1
2253,1133,1
9519,60,1
8807,616,1
10395,20,1
5487,976,1
8790,119,1
7674,379,1
8817,8,1
12093,60,1
9401,1170,1
8728,499,1
8126,251,1
9044,489,1
9484,384,1
8949,435,1
11239,47,1
6548,124,-1
8376,1014,1
8431,7,1
3806,7,1
9681,63,1
8890,1041,1
7401,181,1
12211,253,1
8424,152,1
8873,6,1
12788,693,1
12788,251,1
8873,269,1
8873,18,1
8353,78,1
8929,640,1
8848,520,1
9245,42,-1
1828,739,1
9195,698,1
8876,33,1
8101,239,1
8472,142,1
12186,1341,1
7913,1432,1
3247,117,1
5407,1556,1
8910,100,1
11711,8,-1
9016,502,1
8618,525,1
8408,525,1
8738,434,1
8910,1010,1
7534,472,1
8908,375,1
9616,38,1
12037,565,1
7994,17,1
7994,1207,1
8989,1262,-1
3339,1707,1
8929,438,1
5768,47,1
9395,124,1
7997,1506,1
3806,782,1
1724,152,-1
1724,418,1
8613,259,1
8161,1202,1
8634,388,1
12128,15,1
8674,282,1
8950,907,1
8949,1017,1
9231,1105,1
9519,363,1
12059,402,1
8812,130,1
8353,1229,1
8633,100,1
8890,931,1
7414,1141,1
8934,260,1
4604,90,1
8372,4,1
8934,30,1
11309,670,1
2361,47,1
2361,90,1
2403,857,1
7824,178,1
7398,1248,1
9006,54,1
6897,20,1
11711,1170,1
3604,857,1
12073,93,1
8721,104,1
6050,753,-1
9074,782,1
8144,438,1
8958,723,1
8353,15,1
8974,1179,1
11865,889,1
8974,1359,1
8738,438,1
9070,706,1
12250,260,1
7717,259,1
1761,669,1
9318,555,1
2601,106,1
1821,857,1
2323,412,-1
8228,857,1
8144,259,1
3887,205,1
9242,1346,1
8902,205,1
11441,65,1
11441,8,1
2103,93,1
8279,136,1
8797,223,1
8521,630,1
9062,226,1
9062,249,1
8521,709,1
2323,205,1
8985,136,1
9855,669,1
12382,857,1
4556,1245,-1
11989,136,1
11989,93,1
12096,136,1
8738,709,1
12167,477,1
8917,93,1
12527,669,1
4739,136,1
8884,640,1
4413,136,-1
9315,58,1
9315,129,1
4410,93,1
9279,1332,1
6023,731,1
4093,669,1
5311,136,1
1888,93,1
8721,669,1
9771,620,1
8733,412,1
11124,93,1
8830,801,1
8830,320,1
12643,1332,-1
12177,611,1
3897,669,1
6325,136,1
5594,136,-1
8949,227,1
11263,136,1
8914,477,-1
7135,273,1
12156,1694,1
5168,811,1
5407,6,1
8581,136,1
5638,340,1
7168,136,1
2685,136,-1
12170,782,1
8915,731,1
8800,223,1
2403,669,1
8695,705,1
8098,136,1
1834,104,1
2811,946,1
7341,136,-1
5168,471,1
4673,412,-1
9548,1285,1
3036,551,1
7973,951,1
7309,136,1
4099,93,1
8829,886,1
12308,1295,1
12308,154,1
6165,1116,1
6676,1613,1
5334,472,1
8532,17,1
9345,124,1
9435,98,1
3395,5,1
9812,1248,1
9345,310,1
9345,225,1
9388,617,1
5915,555,1
8144,244,1
9210,641,1
6816,449,1
8778,1014,1
9202,89,1
9237,564,1
2076,16,1
8458,1195,1
7479,426,1
5182,911,-1
7973,223,1
8837,164,1
4667,18,-1
8110,984,1
8674,1108,1
4950,1465,-1
9913,35,1
12595,525,1
9265,1311,1
6807,1084,1
8674,1522,1
5885,377,-1
9980,24,1
7832,93,1
5009,3,1
8092,439,-1
9178,89,1
11638,117,1
3724,170,-1
8695,1211,1
6902,17,1
2303,1601,1
9011,557,1
9259,163,1
12527,105,-1
9010,293,1
11336,190,1
9160,1714,1
3486,150,1
5791,31,1
9404,152,1
12151,299,1
12135,14,1
8839,1454,1
9279,190,1
12116,391,1
8915,404,1
12302,71,1
9265,225,-1
1870,1075,1
8674,380,1
12651,372,1
9404,478,1
8685,158,-1
8811,1571,1
9207,310,1
7782,157,1
9484,31,1
12149,190,1
12149,105,1
6807,303,1
9210,509,1
3838,259,1
9404,77,1
12634,650,1
12634,31,1
8476,615,1
9309,1055,1
9068,1717,1
9292,547,1
9292,78,1
12660,180,1
9309,449,1
11268,739,1
9855,579,-1
9305,1281,1
8288,21,1
9210,559,1
9326,88,1
8126,971,1
12274,444,1
8340,649,-1
9583,145,1
12723,299,1
7876,1090,1
12225,1127,1
8674,403,1
4056,50,1
11643,1083,1
11643,1081,1
9309,422,1
9501,47,1
8996,1207,1
5700,669,1
8946,187,1
6354,51,1
5661,17,1
9469,484,1
5668,5,-1
9690,538,1
7851,470,1
9488,1631,1
9437,17,1
8261,532,-1
12297,136,1
8288,1452,1
8309,1133,1
9488,525,-1
4993,1345,1
4250,369,1
11655,918,1
12159,630,1
11982,492,1
5902,369,1
8163,30,1
9062,451,1
11634,1169,1
9298,28,-1
7537,389,1
12220,5,-1
9694,869,1
12267,1540,1
12658,10,1
10030,1138,-1
10210,32,1
11239,94,1
4729,98,1
8060,494,1
5902,32,1
10703,251,1
8800,114,1
12592,643,1
9506,119,1
9506,98,1
7468,55,1
12206,180,1
9475,139,1
8046,77,1
9344,451,1
8674,27,1
11841,911,-1
8811,661,1
3240,1536,1
3240,1115,1
3240,862,1
7537,464,1
9411,1692,1
12180,21,1
9066,1717,1
3716,751,1
9102,567,1
7755,1473,1
10284,792,1
9844,105,1
5498,1510,1
11229,231,1
9469,845,1
6592,41,1
8352,613,1
3298,1329,1
9566,255,1
8678,1468,1
10587,1101,1
12021,256,1
7973,360,1
8674,272,1
9160,364,1
12227,1618,1
10502,115,1
9447,33,1
12658,241,1
1431,112,1
9844,1444,1
6477,58,1
6477,299,1
9447,230,1
8324,684,1
10079,26,-1
9446,41,1
11382,1059,1
11623,660,1
9614,538,-1
8518,124,1
9071,362,1
9844,121,1
8232,862,1
7800,1133,1
9553,215,1
12146,282,1
10356,173,1
5480,4,1
12200,43,1
5801,41,1
6665,299,1
10246,934,1
5498,21,1
9594,54,1
9631,664,1
9117,170,1
4854,126,1
8674,1536,1
9614,1195,1
9447,850,1
7895,1544,1
12223,401,1
6343,50,1
8674,582,1
9829,98,1
11406,7,1
6747,8,1
7355,376,1
10033,407,1
9533,116,1
12119,65,1
3545,88,-1
12222,398,1
12581,316,1
12352,62,1
11800,81,1
4983,672,1
12661,110,1
12661,81,-1
9373,12,1
9660,813,1
9660,183,1
6810,32,1
12634,241,1
8411,116,-1
9075,153,1
3642,66,1
12242,525,1
12242,27,1
12242,801,1
12242,396,1
12242,1015,1
12242,1014,1
12242,17,1
12242,118,1
12242,447,1
12242,88,1
12242,87,1
12242,51,1
12242,66,1
12242,258,1
12242,768,1
12242,1222,1
12242,308,1
12242,254,1
12242,1090,1
12242,561,1
12242,37,1
12242,78,1
12242,493,1
12242,20,1
12242,1108,1
12242,208,1
12242,655,1
12242,1116,1
4071,377,1
9735,774,1
4007,154,-1
8662,474,-1
9430,277,1
12790,283,-1
8142,179,1
9676,101,1
6354,826,1
9579,1704,-1
11884,221,1
10673,1447,1
4880,37,1
12157,1117,1
2665,648,-1
10137,76,1
9764,65,1
9337,25,1
9948,63,1
9564,98,1
11451,960,1
6609,648,-1
9841,113,1
2570,359,-1
12251,72,1
7545,931,1
9475,836,1
5312,62,1
2032,32,1
4662,146,1
8048,928,1
6229,20,1
10780,735,-1
9702,33,1
9475,94,1
8437,320,1
2255,41,1
2255,729,1
8460,1601,1
9676,886,1
11613,976,1
9265,227,-1
10241,45,1
10241,1388,1
9443,342,-1
12242,261,1
11380,215,1
9062,33,1
9717,127,1
2032,112,-1
9210,771,1
9210,308,1
9615,443,1
8773,50,1
6613,744,1
10187,1116,1
5285,363,1
9210,754,1
9743,415,1
10356,127,1
12233,266,-1
7629,14,-1
3289,620,1
6008,1461,-1
7930,861,1
7006,127,1
10356,27,1
8900,369,1
7313,835,1
9951,940,1
11696,100,-1
10044,54,1
9711,619,1
9875,13,1
12188,1698,1
12037,774,1
10472,79,1
3826,470,1
11638,841,1
8299,449,1
12146,166,-1
6853,437,1
12670,445,1
8811,569,1
8863,283,1
9710,1327,1
8630,805,1
9062,39,1
10713,278,1
6751,13,1
12251,353,1
10086,415,1
10086,640,1
9770,93,1
12269,41,1
2161,45,1
8674,455,1
5285,357,1
9822,220,1
9986,1336,1
7561,415,-1
4938,7,1
8126,8,1
9722,1380,1
10070,68,1
6969,573,1
9773,301,-1
9940,33,1
10148,234,1
9388,1135,1
9914,252,1
9906,200,1
4854,464,1
11747,378,1
5703,421,1
9457,619,1
9846,642,1
10697,1470,1
2255,146,1
11481,293,1
8434,1181,1
9280,1044,1
9280,259,1
3786,739,1
9886,160,1
9631,472,1
8811,1228,1
10023,670,1
7593,1009,1
9940,619,1
12795,784,1
10004,62,1
9748,54,1
3685,619,1
6790,15,1
9996,275,1
9996,257,1
10046,1352,1
12004,377,1
8335,119,1
9048,38,1
10622,1127,1
5700,357,1
9871,146,-1
9148,514,1
4246,256,1
9846,254,1
9308,474,1
9288,777,1
12376,624,1
10634,1287,1
12417,1668,1
12672,579,1
5507,357,1
7852,68,1
7852,231,1
10056,127,1
9647,371,-1
3786,116,1
8480,309,1
9796,230,1
9796,386,1
11747,670,1
9760,397,1
1768,1598,1
12169,1393,-1
12284,1325,1
10086,1126,1
10369,1180,1
10023,569,1
9744,1660,1
9988,730,1
7098,66,1
10258,3,1
5019,14,1
8859,125,1
5069,1257,1
8058,1705,1
12304,807,1
11212,855,-1
7414,451,1
10722,124,1
5027,88,1
10023,1200,-1
9846,29,1
9846,499,1
11229,278,1
9949,548,1
9949,1307,1
10171,13,1
11426,7,1
10086,1556,1
9985,372,1
1431,1206,1
7100,309,1
3888,270,1
7593,386,1
10016,824,1
10131,884,1
10592,10,1
12104,7,1
10031,125,-1
6273,259,1
9853,98,1
10345,119,1
8999,184,1
6058,6,1
8480,956,1
10359,279,1
6886,753,-1
6886,143,-1
7420,768,1
9881,28,1
9906,783,-1
2144,200,1
9151,264,1
12304,231,1
9760,1676,1
10184,45,1
7712,324,1
7135,221,1
10117,1687,1
9062,670,1
10184,216,1
10110,1275,1
11774,786,-1
10121,784,1
9132,182,1
8614,202,1
7535,115,-1
12376,712,1
9457,243,1
9863,525,1
7973,829,1
2732,1217,1
10178,560,-1
10345,661,1
8105,306,1
9979,369,1
7937,22,1
10438,16,1
10438,636,1
10438,1276,1
10438,1119,1
10438,34,1
10438,1189,1
10438,1158,1
10438,1333,1
10200,461,1
9853,670,1
10038,1364,1
7282,1065,-1
2912,640,1
9716,708,1
6913,1355,1
12455,994,-1
9906,266,1
9906,141,1
7870,756,1
5950,144,1
5950,1040,1
9309,1685,-1
10069,43,1
3415,364,1
10328,416,1
10170,88,-1
9998,320,1
6762,739,1
9996,32,1
10321,464,1
10722,137,1
9886,431,1
11474,1234,1
9559,826,1
10360,197,1
7282,1536,1
9062,78,1
10165,275,1
5464,5,1
6424,1155,1
8503,983,1
11016,1217,1
10419,54,1
9567,1364,1
10360,119,1
10534,668,1
10474,1578,1
10329,60,1
9615,1127,1
4858,1014,1
7241,1468,1
9949,714,1
12339,638,1
6881,203,1
8232,1251,1
7590,54,1
3586,1070,-1
12682,670,1
10401,306,1
12329,1138,-1
5927,11,1
9470,1350,-1
1822,799,1
12501,1254,1
6881,828,1
6881,1263,1
10167,1618,1
11394,53,1
12389,1336,1
7890,668,1
12406,388,1
10336,54,1
10245,714,1
10419,7,1
12694,220,1
4731,296,1
10299,167,-1
9598,322,1
7260,428,1
10069,153,1
